crossrec_rate,rate_0,rate_20,rate_40,rate_100,rate_200,rate_600,rate_1000,results_20,results_40,results_100,results_200,results_600,results_1000
1,2,2,2,1,1,1,1,0,0,1,1,1,1
1,3,1,1,1,3,1,1,1,1,1,0,1,1
0,2,2,2,0,0,0,0,0,0,1,1,1,1
1,5,1,0,1,5,1,1,1,1,1,0,1,1
0,3,0,0,0,0,0,0,1,1,1,1,1,1
5,9,14,14,9,9,9,9,0,0,0,0,0,0
1,2,1,1,1,1,1,1,1,1,1,1,1,1
6,8,8,1,1,1,9,8,0,1,1,1,0,0
18,9,6,6,6,6,6,6,1,1,1,1,1,1
2,3,2,2,2,4,4,4,1,1,1,0,0,0
3,2,2,16,16,2,2,2,0,0,0,0,0,0
1,4,1,4,1,1,1,1,1,0,1,1,1,1
4,5,11,5,5,5,5,5,0,0,0,0,0,0
3,0,4,4,4,4,0,0,0,0,0,0,0,0
19,19,11,11,11,11,11,11,1,1,1,1,1,1
3,2,2,12,16,5,5,5,0,0,0,0,0,0
2,3,3,2,13,3,13,13,0,1,0,0,0,0
3,7,11,11,13,11,11,11,0,0,0,0,0,0
2,11,0,5,5,0,5,5,1,1,1,1,1,1
0,1,0,0,0,0,0,0,1,1,1,1,1,1
8,9,1,1,16,6,14,9,1,1,0,1,0,0
8,7,10,11,5,7,5,16,0,0,1,0,1,0
12,8,13,13,13,13,8,13,0,0,0,0,0,0
2,16,1,9,9,0,9,1,1,1,1,1,1,1
4,15,15,5,7,2,11,19,0,1,1,1,1,0
13,5,18,18,14,5,14,14,0,0,0,0,0,0
4,0,13,12,12,0,0,12,0,0,0,0,0,0
2,9,4,4,6,4,19,4,1,1,1,1,0,1
10,1,7,2,1,1,1,17,0,0,0,0,0,0
7,9,6,6,9,6,6,6,1,1,0,1,1,1
2,4,4,2,3,4,3,3,0,1,1,0,1,1
4,10,10,3,3,9,9,7,0,1,1,1,1,1
15,7,16,6,16,19,16,16,0,1,0,0,0,0
8,11,11,19,16,16,11,16,0,0,0,0,0,0
1,5,1,1,1,1,1,1,1,1,1,1,1,1
2,16,3,3,3,3,3,3,1,1,1,1,1,1
9,11,7,7,7,7,7,7,1,1,1,1,1,1
0,1,0,1,1,10,1,1,1,0,0,0,0,0
1,2,0,1,1,1,1,1,1,1,1,1,1,1
5,7,3,3,7,7,15,3,1,1,0,0,0,1
1,14,1,0,1,1,1,1,1,1,1,1,1,1
8,14,15,1,3,3,15,1,0,1,1,1,0,1
2,6,10,6,2,2,10,10,0,0,1,1,0,0
11,4,4,4,12,12,4,4,0,0,0,0,0,0
3,15,5,5,5,1,5,5,1,1,1,1,1,1
11,2,2,2,4,2,2,4,0,0,0,0,0,0
5,9,4,12,4,9,12,14,1,0,1,0,0,0
3,8,8,1,4,1,4,4,0,1,1,1,1,1
3,8,8,8,2,8,4,4,0,0,1,0,1,1
1,3,1,3,1,1,1,1,1,0,1,1,1,1
2,9,4,4,4,4,4,4,1,1,1,1,1,1
4,9,9,2,2,2,3,3,0,1,1,1,1,1
1,5,1,1,1,2,1,1,1,1,1,1,1,1
3,12,7,7,7,1,7,7,1,1,1,1,1,1
1,19,19,1,1,0,1,1,0,1,1,1,1,1
11,13,15,13,13,10,17,13,0,0,0,1,0,0
15,14,9,9,14,14,14,9,1,1,0,0,0,1
3,19,11,11,11,19,11,11,1,1,1,0,1,1
1,0,0,1,2,0,2,0,0,0,0,0,0,0
19,19,12,12,14,12,12,12,1,1,1,1,1,1
5,3,10,10,8,8,14,10,0,0,0,0,0,0
